day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;98800;KELP;2020;1;2018;24;;;2021;24;;;;;2020.5;126.03125
-1;98900;KELP;2018;26;;;;;2021;26;;;;;2019.5;118.9765625
-1;98900;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;1154.0
-1;99000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1154.0
-1;99000;KELP;2018;25;;;;;2020;4;2021;26;;;2019.0;120.015625
-1;99100;KELP;2018;31;;;;;2021;25;;;;;2019.5;121.34375
-1;99100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1154.0
-1;99200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1154.0
-1;99200;KELP;2018;27;;;;;2021;22;;;;;2019.5;123.44921875
-1;99300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;124.2421875
-1;99300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1154.0
-1;99400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1154.0
-1;99400;KELP;2018;26;;;;;2022;26;;;;;2020.0;129.55859375
-1;99500;KELP;2018;24;;;;;2022;24;;;;;2020.0;135.85546875
-1;99500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1156.0
-1;99600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;1156.0
-1;99600;KELP;2019;4;2018;28;;;2022;28;;;;;2020.5;134.04296875
-1;99700;KELP;2018;30;;;;;2022;30;;;;;2020.0;134.296875
-1;99700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1158.0
-1;99800;KELP;2018;28;;;;;2022;28;;;;;2020.0;133.11328125
-1;99800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1158.0
-1;99900;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;1158.0
-1;99900;KELP;2018;28;;;;;2021;29;;;;;2019.5;129.951171875
-1;100000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1160.0
-1;100000;KELP;2018;24;;;;;2020;5;2021;24;;;2019.0;127.05859375
-1;100100;KELP;2018;29;;;;;2021;29;;;;;2019.5;129.017578125
-1;100100;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;1162.0
-1;100200;KELP;2018;23;;;;;2020;1;2021;23;;;2019.0;132.12109375
-1;100200;RAINFOREST_RESIN;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;1164.0
-1;100300;RAINFOREST_RESIN;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;1164.0
-1;100300;KELP;2018;31;;;;;2021;31;;;;;2019.5;130.984375
-1;100400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1164.0
-1;100400;KELP;2018;30;;;;;2021;30;;;;;2019.5;126.96875
-1;100500;KELP;2018;22;;;;;2021;22;;;;;2019.5;125.439453125
-1;100500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1164.0
-1;100600;KELP;2018;29;;;;;2020;1;2021;29;;;2019.0;128.12890625
-1;100600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1172.0
-1;100700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1172.0
-1;100700;KELP;2018;31;;;;;2021;31;;;;;2019.5;130.736328125
-1;100800;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;1172.0
-1;100800;KELP;2018;35;;;;;2021;28;;;;;2019.5;129.27734375
-1;100900;KELP;2018;19;;;;;2021;27;;;;;2019.5;129.8203125
-1;100900;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;1172.0
-1;101000;KELP;2018;31;;;;;2021;30;;;;;2019.5;128.439453125
-1;101000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1172.0
-1;101100;RAINFOREST_RESIN;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;1172.0
-1;101100;KELP;2019;5;2018;21;;;2022;22;;;;;2020.5;139.73828125
-1;101200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1172.0
-1;101200;KELP;2019;25;;;;;2022;26;;;;;2020.5;143.412109375
-1;101300;KELP;2019;27;;;;;2022;27;;;;;2020.5;147.224609375
-1;101300;RAINFOREST_RESIN;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;1176.0
-1;101400;KELP;2019;22;;;;;2021;5;2022;22;;;2020.0;142.62109375
-1;101400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1180.0
-1;101500;RAINFOREST_RESIN;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;1180.0
-1;101500;KELP;2020;5;2018;22;;;2022;22;;;;;2021.0;138.615234375
-1;101600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1184.0
-1;101600;KELP;2019;21;;;;;2022;27;;;;;2020.5;141.3359375
-1;101700;KELP;2018;27;;;;;2022;27;;;;;2020.0;133.845703125
-1;101700;RAINFOREST_RESIN;9998;1;9995;27;;;10005;27;;;;;10001.5;1184.0
-1;101800;KELP;2018;26;;;;;2021;2;2022;24;;;2019.5;133.853515625
-1;101800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1184.0
-1;101900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1184.0
-1;101900;KELP;2018;23;;;;;2020;6;2022;23;;;2019.0;137.970703125
-1;102000;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;1184.0
-1;102000;KELP;2018;30;;;;;2022;30;;;;;2020.0;138.728515625
-1;102100;KELP;2019;24;;;;;2022;24;;;;;2020.5;141.189453125
-1;102100;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1186.0
-1;102200;KELP;2019;30;;;;;2021;7;2022;30;;;2020.0;143.01171875
-1;102200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1186.0
-1;102300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1190.0
-1;102300;KELP;2020;4;2019;1;2018;24;2022;25;;;;;2021.0;139.8046875
-1;102400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1190.0
-1;102400;KELP;2019;23;;;;;2022;23;;;;;2020.5;140.66796875
-1;102500;KELP;2019;29;;;;;2022;29;;;;;2020.5;142.037109375
-1;102500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;1190.0
-1;102600;KELP;2018;25;;;;;2021;25;;;;;2019.5;131.931640625
-1;102600;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;1190.0
-1;102700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1190.0
-1;102700;KELP;2018;21;;;;;2022;21;;;;;2020.0;134.580078125
-1;102800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1196.0
-1;102800;KELP;2018;28;;;;;2022;28;;;;;2020.0;136.1328125
-1;102900;KELP;2020;4;2019;4;2018;28;2021;1;2022;27;;;2020.5;134.365234375
-1;102900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1196.0
-1;103000;KELP;2018;31;;;;;2020;4;2021;1;2022;30;2019.0;134.46484375
-1;103000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1196.0
-1;103100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1196.0
-1;103100;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;135.439453125
-1;103200;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;1196.0
-1;103200;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;135.1015625
-1;103300;KELP;2019;34;;;;;2022;26;;;;;2020.5;140.640625
-1;103300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1196.0
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;138.158203125
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;1196.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1196.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;138.443359375
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1196.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;138.48046875
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;140.0625
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1196.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;139.583984375
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;1196.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;1196.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;139.251953125
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1196.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;136.79296875
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;145.162109375
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1196.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;141.3125
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1196.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1196.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;146.923828125
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1196.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;144.640625
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;142.78125
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1196.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;145.201171875
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;1196.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1196.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;144.26953125
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1198.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;143.52734375
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;144.4765625
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1198.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;138.6328125
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;1200.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1200.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;138.33984375
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1200.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;135.60546875
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;131.970703125
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1200.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;131.0078125
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1200.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1202.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;129.66796875
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1202.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;130.33984375
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;123.47265625
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1202.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;127.66796875
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1202.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1206.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;131.314453125
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1206.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;130.361328125
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;129.689453125
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1206.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1210.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;127.951171875
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;130.689453125
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1210.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1214.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;135.25
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;137.71875
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1214.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1220.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;137.52734375
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;137.46484375
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1224.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1224.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;138.8046875
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;134.21484375
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1226.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1226.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;135.65625
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;134.720703125
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1226.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1226.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;136.509765625
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;131.470703125
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1226.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1226.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;134.517578125
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;133.673828125
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;1229.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;1229.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;133.13671875
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;124.7734375
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1229.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1229.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;125.439453125
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;124.06640625
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1229.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;1229.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;124.2734375
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;124.732421875
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1229.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1229.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;121.568359375
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;119.1875
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1229.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1229.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;110.91796875
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;111.1875
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1229.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;1229.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;116.390625
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;116.240234375
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1229.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;114.412109375
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1229.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1229.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;119.689453125
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;1229.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;118.7578125
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;120.06640625
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1229.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;119.994140625
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;1229.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1229.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;117.455078125
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1229.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;120.685546875
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;128.32421875
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1229.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;132.5703125
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1229.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1229.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;131.375
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1229.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;132.23046875
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;133.427734375
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1231.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;133.177734375
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1233.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1239.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;132.162109375
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1239.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;128.8828125
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;131.04296875
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1239.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;132.423828125
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1239.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1243.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;134.623046875
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;1243.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;133.82421875
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;133.712890625
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1247.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;136.970703125
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1247.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1247.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;139.533203125
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1247.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;143.33203125
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;143.181640625
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1251.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;141.873046875
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1253.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1253.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;144.197265625
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1253.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;143.220703125
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;142.927734375
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1253.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;142.115234375
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1253.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1253.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;144.052734375
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1253.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;144.59765625
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;141.49609375
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1253.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;131.724609375
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1253.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;1253.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;136.412109375
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;1253.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;135.419921875
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;132.791015625
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1253.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;132.5703125
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1253.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;1253.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;133.052734375
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1253.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;132.677734375
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;129.138671875
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;1253.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;129.10546875
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1253.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;1253.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;128.796875
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;1253.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;127.986328125
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;132.3359375
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;1261.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;125.935546875
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1261.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1261.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;127.01171875
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1261.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;126.580078125
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;127.39453125
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1261.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;125.39453125
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1261.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1261.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;122.283203125
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1261.0
